epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,41.0536,0.75268,0.47883,0.05725,0.01249,0.93439,0.93239,0.9805,0.86717,0.57215,0.31108,0.07521,0.00312,0.000472003,0.000472003,0.000472003
2,67.9582,0.74517,0.46274,0.0575,0.01542,0.88993,0.91773,0.97172,0.86874,0.54971,0.34311,0.07557,0.00381,0.000943642,0.000943642,0.000943642
